,ime_znamke,ime_modela,ime_razlicice,tip_modela,menjalnik,vrsta_motorja,stevilo_vrat,stevilo_prestav,konjske_moci,kilovati,prostornina_motorja,povezava,naslov_oglasa,leto_izdelave,stevilo_kilometrov,cena,platforma,id_razlicice,id_modela
10,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,6.0,181.0,133.0,1.997,https://www.avto.net/Ads/details.asp?id=17765837&display=Peugeot%20508,Peugeot 508 ALLURE 2.0 BlueHDi 180 Stop Start EAT6csa oprema,2016,191000,9600.0,avtonet,20350.0,1991.0
11,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,163.0,120.0,1.997,https://www.avto.net/Ads/details.asp?id=17765404&display=Peugeot%20508,Peugeot 508 SLO 2.0 HDi 1.LAST-XENON-LED-BLUETOOTH-PDC-KOT NOV,2012,88872,11990.0,avtonet,20361.0,1991.0
12,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,140.0,103.0,1.997,https://www.avto.net/Ads/details.asp?id=17763363&display=Peugeot%20508,Peugeot 508 ACTIVE 2.0 HDi PDC-ZIMSKE GUME-ODLIČEN,2013,149890,7490.0,avtonet,20361.0,1991.0
13,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,8.0,131.0,96.0,1.499,https://www.avto.net/Ads/details.asp?id=17762127&display=Peugeot%20508,Peugeot 508 1.5 BLUEHDI 130 ACTIVE EAT8,2021,36000,29990.0,avtonet,20343.0,1991.0
14,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,6.0,181.0,133.0,1.997,https://www.avto.net/Ads/details.asp?id=17760734&display=Peugeot%20508,Peugeot 508 RXH 2.0 BlueHDi 180 FULLED.PANO.KAMERA.2xPDC.ALU..,2017,130000,17480.0,avtonet,20350.0,1991.0
15,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,150.0,110.0,1.997,https://www.avto.net/Ads/details.asp?id=17759392&display=Peugeot%20508,Peugeot 508 2.0 BlueHDi 150-slo-LED-alu 17-navi-usnje-kamera,2015,315000,8940.0,avtonet,20351.0,1991.0
16,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,6.0,181.0,133.0,1.997,https://www.avto.net/Ads/details.asp?id=17755561&display=Peugeot%20508,Peugeot 508 ALLURE 2.0 BlueHDi 180 EAT6-FACELIFT-PDC-SLO,2014,185380,12300.0,avtonet,20350.0,1991.0
17,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,6.0,120.0,88.0,1.56,https://www.avto.net/Ads/details.asp?id=17754442&display=Peugeot%20508,Peugeot 508 ACTIVE 1.6 BlueHDi 120 Stop Start EAT6,2016,204000,9500.0,avtonet,20348.0,1991.0
18,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,6.0,114.0,84.0,1.56,https://www.avto.net/Ads/details.asp?id=17754272&display=Peugeot%20508,Peugeot 508 ACCESS 1.6 e-HDi 115 robot.r.Stop Start,2012,208000,6299.0,avtonet,20360.0,1991.0
19,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,6.0,111.0,82.0,1.56,https://www.avto.net/Ads/details.asp?id=17751563&display=Peugeot%20508,Peugeot 508 1.6 HDi. F1. PANORAMA. PRIKLOP. NAVI. FINANCI.,2011,299999,6666.0,avtonet,20360.0,1991.0
20,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,150.0,110.0,1.997,https://www.avto.net/Ads/details.asp?id=17750073&display=Peugeot%20508,Peugeot 508 ACTIVE 2.0 BlueHDi 150 Stop Start,2015,170000,11000.0,avtonet,20351.0,1991.0
21,Peugeot,508,,,AVTOMATSKI,HIBRID,,,,,,https://www.avto.net/Ads/details.asp?id=17748715&display=Peugeot%20508,Peugeot 508 RXH HYBRID4 2.0HDI+EMOTOR AUTOMATIC.4X4+VSA OPREMA,2017,182000,15999.0,avtonet,,
22,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,6.0,181.0,133.0,1.997,https://www.avto.net/Ads/details.asp?id=17748682&display=Peugeot%20508,Peugeot 508 ALLURE 2.0 BlueHDi 180 Stop Start EAT6,2016,188900,12000.0,avtonet,20350.0,1991.0
23,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,163.0,120.0,1.997,https://www.avto.net/Ads/details.asp?id=17748511&display=Peugeot%20508,Peugeot 508 ACTIVE 2.0 HDi 160 FAP,2014,190000,7300.0,avtonet,20351.0,1991.0
24,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,114.0,84.0,1.56,https://www.avto.net/Ads/details.asp?id=17744627&display=Peugeot%20508,Peugeot 508 BREAK 1.6 HDI PANORAMA-LED-NAVI-PDC-TEMP.,2015,209902,7977.0,avtonet,20349.0,1991.0
25,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,120.0,88.0,1.56,https://www.avto.net/Ads/details.asp?id=17741741&display=Peugeot%20508,Peugeot 508 ACTIVE 1.6 BlueHDi 120 Stop Start-2XPDC+NAVI+ALU,2017,146995,12399.0,avtonet,20349.0,1991.0
26,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,131.0,96.0,1.499,https://www.avto.net/Ads/details.asp?id=17741410&display=Peugeot%20508,Peugeot 508 1.5 BlueHDI Active FULLED•ACC•BLIS•NAVI•KAMERA•,2020,128761,23500.0,avtonet,20342.0,1991.0
27,Peugeot,508,,,ROČNI,HIBRID,,,200.0,147.0,1.997,https://www.avto.net/Ads/details.asp?id=17738319&display=Peugeot%20508,Peugeot 508 RXH Hybrid4 200  2.0 HDi+Elektromotor ,2015,160000,15990.0,avtonet,,
28,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,140.0,103.0,1.997,https://www.avto.net/Ads/details.asp?id=17736773&display=Peugeot%20508,Peugeot 508 ACTIVE 2.0 HDi ,2012,246553,6750.0,avtonet,20361.0,1991.0
29,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,6.0,163.0,120.0,1.997,https://www.avto.net/Ads/details.asp?id=17736244&display=Peugeot%20508,Peugeot 508 STYLE 2.0 HDi 160 FAP AVTOMATIK,2014,205000,8000.0,avtonet,20350.0,1991.0
30,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,150.0,110.0,1.997,https://www.avto.net/Ads/details.asp?id=17733549&display=Peugeot%20508,Peugeot 508 ALLURE 2.0 HDi+PANORAMA+ALU+TOP+NAKUP BREZ POLOGA,2015,168000,10880.0,avtonet,20351.0,1991.0
31,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,8.0,177.0,130.0,1.997,https://www.avto.net/Ads/details.asp?id=17730369&display=Peugeot%20508,Peugeot 508 2.0 BLUEHDI 180 ALLURE EAT8 AUTO kot nov,2020,106000,27280.0,avtonet,20344.0,1991.0
32,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,131.0,96.0,1.499,https://www.avto.net/Ads/details.asp?id=17728424&display=Peugeot%20508,Peugeot 508 Active 1.5 HDi limuzina LED•NAVI•KAMERA•PDC•ALU 17,2018,125000,21999.0,avtonet,20342.0,1991.0
33,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,120.0,88.0,1.56,https://www.avto.net/Ads/details.asp?id=17724344&display=Peugeot%20508,Peugeot 508 ACTIVE 1.6 HDI,2016,172300,11490.0,avtonet,20349.0,1991.0
34,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,6.0,163.0,120.0,1.997,https://www.avto.net/Ads/details.asp?id=17722540&display=Peugeot%20508,Peugeot 508 ALLURE 2.0 HDi 160 FAP AVTOMATIK,2013,214000,8900.0,avtonet,20360.0,1991.0
35,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,150.0,110.0,1.997,https://www.avto.net/Ads/details.asp?id=17722474&display=Peugeot%20508,Peugeot 508 ALLURE 2.0 BlueHDi 150 Stop Start,2016,89000,12600.0,avtonet,20351.0,1991.0
36,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,140.0,103.0,1.997,https://www.avto.net/Ads/details.asp?id=17718497&display=Peugeot%20508,Peugeot 508 ACTIVE 2.0 HDi 103kw,2011,197000,8600.0,avtonet,20361.0,1991.0
37,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,6.0,204.0,150.0,2.179,https://www.avto.net/Ads/details.asp?id=17718459&display=Peugeot%20508,Peugeot 508 GT 2.2 HDi 200 FAP AVTOMATIK,2012,275000,8950.0,avtonet,20363.0,1991.0
38,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,6.0,204.0,150.0,2.179,https://www.avto.net/Ads/details.asp?id=17714148&display=Peugeot%20508,Peugeot 508 GT 2.2 HDi 200 FAP AVTOMATIK,2015,281530,10400.0,avtonet,20354.0,1991.0
39,Peugeot,508,508 SW,KARAVAN,ROČNI,BENCIN,,6.0,156.0,115.0,1.598,https://www.avto.net/Ads/details.asp?id=17714109&display=Peugeot%20508,Peugeot 508 ALLURE 1.6 THP 155,2012,276451,5555.0,avtonet,20365.0,1991.0
40,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,HIBRID,,6.0,200.0,147.0,1.997,https://www.avto.net/Ads/details.asp?id=17708405&display=Peugeot%20508,Peugeot 508 RXH Hybrid4 200  2.0 HDi+Elektromotor ,2013,232523,12900.0,avtonet,20358.0,1991.0
41,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,6.0,204.0,150.0,2.179,https://www.avto.net/Ads/details.asp?id=17704745&display=Peugeot%20508,Peugeot 508 GT 2.2 HDi 200 FAP AVTOMATIK,2013,212000,8290.0,avtonet,20363.0,1991.0
42,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,8.0,131.0,96.0,1.499,https://www.avto.net/Ads/details.asp?id=17700680&display=Peugeot%20508,Peugeot 508 1.5BlueHDI Active EAT8 LED•AMBIENT•NAVI•F1•KAMERA•,2018,124290,21300.0,avtonet,20343.0,1991.0
43,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,150.0,110.0,1.997,https://www.avto.net/Ads/details.asp?id=17700044&display=Peugeot%20508,Peugeot 508 ALLURE 2.0 BlueHDi 150 Stop Start-ODLIČEN-JAMSTVO-,2016,159343,10990.0,avtonet,20351.0,1991.0
44,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,6.0,114.0,84.0,1.56,https://www.avto.net/Ads/details.asp?id=17699928&display=Peugeot%20508,Peugeot 508 ACTIVE 1.6 e-HDi 115 robot.r.Stop Start-NAVI-PDC-,2015,169789,9990.0,avtonet,20348.0,1991.0
45,Peugeot,508,508 SW,KARAVAN,ROČNI,BENCIN,,6.0,156.0,115.0,1.598,https://www.avto.net/Ads/details.asp?id=17694045&display=Peugeot%20508,Peugeot 508 ALLURE 1.6 THP 155 1Lastnik-kredit brez pologa,2011,140000,6990.0,avtonet,20365.0,1991.0
46,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,140.0,103.0,1.997,https://www.avto.net/Ads/details.asp?id=17688420&display=Peugeot%20508,Peugeot 508 ,2013,274000,6990.0,avtonet,20361.0,1991.0
47,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,6.0,163.0,120.0,1.997,https://www.avto.net/Ads/details.asp?id=17681604&display=Peugeot%20508,Peugeot 508 ALLURE 2.0 HDi 160 FAP AVTOMATIK,2012,215000,9000.0,avtonet,20360.0,1991.0
48,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,140.0,103.0,1.997,https://www.avto.net/Ads/details.asp?id=17679005&display=Peugeot%20508,Peugeot 508 ACTIVE 2.0 HDi +PANORAMA+SLO.POREKLO+MENJAVA,2011,329000,4690.0,avtonet,20361.0,1991.0
49,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,8.0,131.0,96.0,1.499,https://www.avto.net/Ads/details.asp?id=17660953&display=Peugeot%20508,Peugeot 508 1.5 BLUEHDI 130 ALLURE EAT8 - ACC - KAMERA -,2019,99000,21980.0,avtonet,20343.0,1991.0
50,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,140.0,103.0,1.997,https://www.avto.net/Ads/details.asp?id=17658417&display=Peugeot%20508,Peugeot 508 ACTIVE 2.0 HDi-12MESEČNO JAMSTVO,2013,156000,8180.0,avtonet,20361.0,1991.0
51,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,184.0,135.0,2.0,https://www.avto.net/Ads/details.asp?id=17646175&display=Peugeot%20508,Peugeot 508 SW 2.0 HDI 184 KM Full oprema,2012,303000,6500.0,avtonet,20361.0,1991.0
52,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,6.0,163.0,120.0,1.997,https://www.avto.net/Ads/details.asp?id=17645797&display=Peugeot%20508,Peugeot 508 2.0 HDi Aut-F1-Panorama-Navi-Pdc-Temp-Alu17,2013,244830,7990.0,avtonet,20360.0,1991.0
53,Peugeot,508,,,ROČNI,HIBRID,,,163.0,120.0,1.997,https://www.avto.net/Ads/details.asp?id=17645249&display=Peugeot%20508,Peugeot 508 RXH Hybrid4 200  2.0 HDi+Elektromotor -SLO-PANO,2012,179000,9990.0,avtonet,,
54,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,136.0,100.0,1.997,https://www.avto.net/Ads/details.asp?id=17643127&display=Peugeot%20508,Peugeot 508 2.0 HDi ALLURE. KEYLESS. HUD. PANORAMA,2017,134199,12998.0,avtonet,20351.0,1991.0
55,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,163.0,120.0,1.997,https://www.avto.net/Ads/details.asp?id=17640096&display=Peugeot%20508,Peugeot 508 ALLURE 2.0 HDi 163 KM SLO 2.LASTNICA 141.366 km,2013,141366,10990.0,avtonet,20361.0,1991.0
56,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,6.0,181.0,133.0,1.997,https://www.avto.net/Ads/details.asp?id=17638684&display=Peugeot%20508,Peugeot 508 GT 2.0 BLUeHDi 180 Stop Start EAT6,2016,116155,16500.0,avtonet,20350.0,1991.0
57,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,6.0,181.0,133.0,1.997,https://www.avto.net/Ads/details.asp?id=17619556&display=Peugeot%20508,Peugeot 508 RXH 2.0 BlueHDi 180,2016,134330,16995.0,avtonet,20350.0,1991.0
58,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,6.0,181.0,133.0,1.997,https://www.avto.net/Ads/details.asp?id=17613692&display=Peugeot%20508,Peugeot 508 RXH 2.0 BlueHDi 180,2015,185000,13480.0,avtonet,20350.0,1991.0
59,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,BENCIN,,8.0,224.0,165.0,1.6,https://www.avto.net/Ads/details.asp?id=17611961&display=Peugeot%20508,Peugeot 508 GT,2019,45500,30990.0,avtonet,20346.0,1991.0
60,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,6.0,163.0,120.0,1.997,https://www.avto.net/Ads/details.asp?id=17602406&display=Peugeot%20508,Peugeot 508 ALLURE EDITION 2.0 HDi ,2011,280100,5390.0,avtonet,20360.0,1991.0
61,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,163.0,120.0,1.997,https://www.avto.net/Ads/details.asp?id=17576267&display=Peugeot%20508,Peugeot 508 ACTIVE 2.0 HDi 160 FAP,2015,176000,9350.0,avtonet,20351.0,1991.0
62,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,150.0,110.0,1.997,https://www.avto.net/Ads/details.asp?id=17533993&display=Peugeot%20508,Peugeot 508 2.0 BlueHDi 150 NAVI PANO KAMERA MRTVI KOTI PDC,2017,150311,13500.0,avtonet,20351.0,1991.0
63,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,131.0,96.0,1.499,https://www.avto.net/Ads/details.asp?id=17531385&display=Peugeot%20508,Peugeot 508 BLUEHDI 130 ALLURE EAT8-LED-NAVI- KAMERA-ODLIČEN-,2019,155000,18800.0,avtonet,20342.0,1991.0
64,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,6.0,163.0,120.0,1.997,https://www.avto.net/Ads/details.asp?id=17502526&display=Peugeot%20508,Peugeot 508 ACTIVE 2.0 HDi 160 FAP AVTOMATIK,2013,387990,5059.0,avtonet,20360.0,1991.0
65,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,8.0,163.0,120.0,1.997,https://www.avto.net/Ads/details.asp?id=17495987&display=Peugeot%20508,Peugeot 508 2.0 BLUEHDI 160 GT LINE.AKT.TEMP.NAVI.KAMERA.USNJE,2020,45000,30999.0,avtonet,20344.0,1991.0
66,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,6.0,204.0,150.0,2.179,https://www.avto.net/Ads/details.asp?id=17449854&display=Peugeot%20508,Peugeot 508 GT 2.2 HDi  FAP AVTOMATIK,2011,242000,8150.0,avtonet,20363.0,1991.0
67,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,8.0,163.0,120.0,1.997,https://www.avto.net/Ads/details.asp?id=17428512&display=Peugeot%20508,Peugeot 508 2.0 BLUEHDI 160 GT LINE EAT8 AUTO E,2019,31000,29900.0,avtonet,20344.0,1991.0
68,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,8.0,162.0,119.0,1.997,https://www.avto.net/Ads/details.asp?id=17426617&display=Peugeot%20508,Peugeot 508 2.0 BLUEHDI S S EAT8 GT-LINE.KAMERA.NAVI.USNJE.LED,2019,123791,23999.0,avtonet,20344.0,1991.0
69,Peugeot,508,508 SW,KARAVAN,ROČNI,BENCIN,,6.0,156.0,115.0,1.598,https://www.avto.net/Ads/details.asp?id=17409210&display=Peugeot%20508,Peugeot 508 ACTIVE 1.6 THP 156,2011,122000,6900.0,avtonet,20365.0,1991.0
70,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,BENCIN,,8.0,224.0,165.0,1.568,https://www.avto.net/Ads/details.asp?id=17383600&display=Peugeot%20508,Peugeot 508 508 GT  ALKANTARA.LED.NAVI.2XPDC+KAMERA,2019,56400,28990.0,avtonet,20346.0,1991.0
71,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,120.0,88.0,1.56,https://www.avto.net/Ads/details.asp?id=17362101&display=Peugeot%20508,Peugeot 508 ACTIVE 1.6 BlueHDi 120 Stop Start,2017,151952,12480.0,avtonet,20349.0,1991.0
72,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,6.0,163.0,120.0,1.997,https://www.avto.net/Ads/details.asp?id=17299232&display=Peugeot%20508,Peugeot 508 ALLURE 2.0 HDi 160 FAP AVTOMATIK-ODLIČEN-JAMSTVO-,2012,153656,7990.0,avtonet,20360.0,1991.0
73,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,150.0,110.0,1.997,https://www.avto.net/Ads/details.asp?id=17280092&display=Peugeot%20508,Peugeot 508 ACTIVE 2.0 BlueHDi 150 Stop Start -37-,2016,80732,12790.0,avtonet,20351.0,1991.0
74,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,120.0,88.0,1.56,https://www.avto.net/Ads/details.asp?id=17279111&display=Peugeot%20508,Peugeot 508 ALLURE 1.6BlueHDi 120 Stop Start-1.LASTNIK-JAMSTVO,2017,145632,10790.0,avtonet,20349.0,1991.0
75,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,150.0,110.0,1.997,https://www.avto.net/Ads/details.asp?id=17263748&display=Peugeot%20508,Peugeot 508 ALLURE 2.0 BlueHDi NAVI.2XPDC.TEMPOMAT.LED DNEVNE.,2017,109000,14490.0,avtonet,20351.0,1991.0
76,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,BENCIN,,8.0,224.0,165.0,1.598,https://www.avto.net/Ads/details.asp?id=17250408&display=Peugeot%20508,Peugeot 508 GT 224hp 18.000 km ,2021,18000,36690.0,avtonet,20346.0,1991.0
77,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,131.0,96.0,1.499,https://www.avto.net/Ads/details.asp?id=17236941&display=Peugeot%20508,Peugeot 508 1.5 BLUEHDI 130 KAMERA || PDC ||LED || WEBASTO,2019,33822,22800.0,avtonet,20342.0,1991.0
78,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,140.0,103.0,1.997,https://www.avto.net/Ads/details.asp?id=17201949&display=Peugeot%20508,Peugeot 508 ALLURE 2.0 HDi 140 FAP-1.LASTNIK-XENON-PDC-ODLIČEN,2011,144045,7990.0,avtonet,20361.0,1991.0
79,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,8.0,131.0,96.0,1.499,https://www.avto.net/Ads/details.asp?id=17176864&display=Peugeot%20508,Peugeot 508 HDI AVT. BUSINESS NAVI.LANE.2XPDC.KAMERA.ALU17,2019,158920,20890.0,avtonet,20343.0,1991.0
80,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,6.0,120.0,88.0,1.56,https://www.avto.net/Ads/details.asp?id=17142524&display=Peugeot%20508,Peugeot 508 ALLURE 1.6 BlueHDi 120 Stop Start EAT6-ODLIČEN-,2017,135214,11999.0,avtonet,20348.0,1991.0
81,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,150.0,110.0,1.997,https://www.avto.net/Ads/details.asp?id=17059798&display=Peugeot%20508,Peugeot 508 Business 2.0 BlueHDi 150 Stop Start,2017,140000,14790.0,avtonet,20351.0,1991.0
82,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,8.0,177.0,130.0,1.997,https://www.avto.net/Ads/details.asp?id=16955457&display=Peugeot%20508,Peugeot 508 GT 2.0 BHDI 180 Avt.,2020,56433,34990.0,avtonet,20344.0,1991.0
83,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,131.0,96.0,1.499,https://www.avto.net/Ads/details.asp?id=16938098&display=Peugeot%20508,Peugeot 508 1.5 BLUEHDI 130 ACTIVE EAT8,2019,78000,22900.0,avtonet,20342.0,1991.0
84,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,5.0,111.0,82.0,1.56,https://www.avto.net/Ads/details.asp?id=16766889&display=Peugeot%20508,Peugeot 508 SW 1.6 HDi-ALU-NAVI-PDC,2012,275230,4600.0,avtonet,20359.0,1991.0
85,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,131.0,96.0,1.499,https://www.avto.net/Ads/details.asp?id=16738575&display=Peugeot%20508,Peugeot 508 ,2020,38200,25999.0,avtonet,20342.0,1991.0
86,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,131.0,96.0,1.499,https://www.avto.net/Ads/details.asp?id=16319075&display=Peugeot%20508,Peugeot 508 1.5 HDI ALLURE-nov model -48,2018,119700,21190.0,avtonet,20342.0,1991.0
87,Peugeot,508,508 SW,KARAVAN,ROČNI,DIEZEL,,6.0,163.0,120.0,1.997,https://www.avto.net/Ads/details.asp?id=16151176&display=Peugeot%20508,Peugeot 508 SW 2.0 HDi FAP Active,2012,239998,5990.0,avtonet,20361.0,1991.0
88,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,8.0,181.0,133.0,1.997,https://www.avto.net/Ads/details.asp?id=15028720&display=Peugeot%20508,Peugeot 508 2.0 BlueHDi GT Avt.-XENON-NAVI-PDC-ALU,2018,105000,18900.0,avtonet,20344.0,1991.0
89,Peugeot,508,508 SW,KARAVAN,AVTOMATSKI,DIEZEL,,8.0,177.0,130.0,1.997,https://www.avto.net/Ads/details.asp?id=14427762&display=Peugeot%20508,Peugeot 508 2.0 Allure Blue HDI 180 EAT8,2019,60000,32990.0,avtonet,20344.0,1991.0
