,ime_znamke,ime_modela,ime_razlicice,tip_modela,menjalnik,vrsta_motorja,stevilo_vrat,stevilo_prestav,konjske_moci,kilovati,prostornina_motorja,povezava,naslov_oglasa,leto_izdelave,stevilo_kilometrov,cena,platforma,id_razlicice,id_modela
0,Nissan,Sunny,Sunny,,ROČNI,BENCIN,,5.0,84.0,62.0,1.597,https://www.avto.net/Ads/details.asp?id=17675296&display=Nissan%20Sunny,Nissan Sunny 1.6 SLX,1988,136888,4500.0,avtonet,18603.0,1863.0
1,Nissan,Terrano,Terrano II 5 Doors,SUV,ROČNI,BENCIN,,5.0,131.0,96.0,2.389,https://www.avto.net/Ads/details.asp?id=17770077&display=Nissan%20Terrano,Nissan Terrano ,1994,245700,2500.0,avtonet,18560.0,1857.0
2,Nissan,Terrano,Terrano II 5 Doors,SUV,ROČNI,DIEZEL,,5.0,125.0,92.0,2.664,https://www.avto.net/Ads/details.asp?id=17769107&display=Nissan%20Terrano,Nissan Terrano 2.7 Tdi SPORT 3V,2002,210234,1850.0,avtonet,18554.0,1857.0
3,Nissan,Terrano,Terrano II 5 Doors,SUV,ROČNI,DIEZEL,,5.0,125.0,92.0,2.664,https://www.avto.net/Ads/details.asp?id=17696253&display=Nissan%20Terrano,Nissan Terrano 2.7 Tdi SPORT 5V,2002,255654,3490.0,avtonet,18554.0,1857.0
4,Nissan,Terrano,Terrano II 5 Doors,SUV,ROČNI,DIEZEL,,5.0,125.0,92.0,2.7,https://www.avto.net/Ads/details.asp?id=17606601&display=Nissan%20Terrano,Nissan Terrano ,2002,285000,3250.0,avtonet,18554.0,1857.0
5,Nissan,X-Trail,X-Trail (T31),SUV,AVTOMATSKI,DIEZEL,,6.0,177.0,130.0,1.995,https://www.avto.net/Ads/details.asp?id=17774116&display=Nissan%20X-Trail,Nissan X-Trail 2.0 DCI TEKNA XTRONIC AUTO 4WD NAVI PANO FULLLED,2018,107138,24900.0,avtonet,18193.0,1829.0
6,Nissan,X-Trail,X-Trail (T32),SUV,ROČNI,DIEZEL,,6.0,131.0,96.0,1.598,https://www.avto.net/Ads/details.asp?id=17772613&display=Nissan%20X-Trail,Nissan X-Trail 1.6 DCI TEKNA 4WD,2015,211000,16200.0,avtonet,18186.0,1829.0
7,Nissan,X-Trail,X-Trail (T32),SUV,ROČNI,DIEZEL,,6.0,131.0,96.0,1.598,https://www.avto.net/Ads/details.asp?id=17772553&display=Nissan%20X-Trail,Nissan X-Trail 1.6 DCI TEKNA 4WD PANORAMA KAMERA 360 NAVI USNJE,2015,108062,16499.0,avtonet,18186.0,1829.0
8,Nissan,X-Trail,X-Trail (T32),SUV,ROČNI,DIEZEL,,6.0,177.0,130.0,1.995,https://www.avto.net/Ads/details.asp?id=17772501&display=Nissan%20X-Trail,Nissan X-Trail 2.0 DCI 360 X-TRONIC CVT 4WD,2017,123300,19990.0,avtonet,18183.0,1829.0
9,Nissan,X-Trail,X-Trail (T30),SUV,ROČNI,DIEZEL,,6.0,131.0,96.0,1.598,https://www.avto.net/Ads/details.asp?id=17769030&display=Nissan%20X-Trail,Nissan X-Trail 2.2DCI COMFORT,2005,136698,17490.0,avtonet,18200.0,1829.0
10,Nissan,X-Trail,X-Trail (T31),SUV,AVTOMATSKI,DIEZEL,,6.0,131.0,96.0,1.598,https://www.avto.net/Ads/details.asp?id=17763954&display=Nissan%20X-Trail,Nissan X-Trail 1.6 DCI X-TRONIC+19 COL+360°+ODLIČEN+NA OBROKE,2017,192000,16999.0,avtonet,18193.0,1829.0
11,Nissan,X-Trail,X-Trail (T31),SUV,AVTOMATSKI,DIEZEL,,6.0,150.0,110.0,1.749,https://www.avto.net/Ads/details.asp?id=17763604&display=Nissan%20X-Trail,Nissan X-Trail 1.7 dCi XT 4WD Tekna X-Tronic,2020,124000,28300.0,avtonet,18193.0,1829.0
12,Nissan,X-Trail,X-Trail (T32),SUV,ROČNI,DIEZEL,,6.0,177.0,130.0,1.995,https://www.avto.net/Ads/details.asp?id=17761212&display=Nissan%20X-Trail,Nissan X-Trail 2.0 DCI TEKNA 4WD  7 SEDEŽEV,2019,28211,26320.0,avtonet,18183.0,1829.0
13,Nissan,X-Trail,X-Trail (T32),SUV,ROČNI,DIEZEL,,6.0,131.0,96.0,1.598,https://www.avto.net/Ads/details.asp?id=17755343&display=Nissan%20X-Trail,Nissan X-Trail 1.6 DCI ACENTA,2018,142315,16990.0,avtonet,18183.0,1829.0
14,Nissan,X-Trail,X-Trail (T31),SUV,AVTOMATSKI,DIEZEL,,6.0,177.0,130.0,1.995,https://www.avto.net/Ads/details.asp?id=17751349&display=Nissan%20X-Trail,Nissan X-Trail 2.0 DCI TEKNA XTRONIC AUTO 4WD,2018,109000,26900.0,avtonet,18193.0,1829.0
15,Nissan,X-Trail,X-Trail (T32),SUV,ROČNI,DIEZEL,,6.0,131.0,96.0,1.598,https://www.avto.net/Ads/details.asp?id=17751125&display=Nissan%20X-Trail,Nissan X-Trail 1.6 DCI TEKNA,2018,93200,23350.0,avtonet,18183.0,1829.0
16,Nissan,X-Trail,X-Trail (T32),SUV,ROČNI,DIEZEL,,6.0,150.0,110.0,1.749,https://www.avto.net/Ads/details.asp?id=17740679&display=Nissan%20X-Trail,Nissan X-Trail 1.7 dCi 4WD Tekna,2020,52900,27435.0,avtonet,18183.0,1829.0
17,Nissan,X-Trail,X-Trail (T32),SUV,ROČNI,DIEZEL,,6.0,131.0,96.0,1.598,https://www.avto.net/Ads/details.asp?id=17737308&display=Nissan%20X-Trail,Nissan X-Trail 1.6 DCI TEKNA. usnje. pano. 360 kamera,2014,165700,12900.0,avtonet,18186.0,1829.0
18,Nissan,X-Trail,X-Trail (T32),SUV,ROČNI,DIEZEL,,6.0,131.0,96.0,1.598,https://www.avto.net/Ads/details.asp?id=17737192&display=Nissan%20X-Trail,Nissan X-Trail 1.6 DCI VISIA 7.SEDEŽEV,2014,168844,13950.0,avtonet,18186.0,1829.0
19,Nissan,X-Trail,X-Trail (T32),SUV,ROČNI,DIEZEL,,6.0,131.0,96.0,1.598,https://www.avto.net/Ads/details.asp?id=17735526&display=Nissan%20X-Trail,Nissan X-Trail 1.6 DCI N-CONNECTA 4WD,2018,96200,22600.0,avtonet,18183.0,1829.0
20,Nissan,X-Trail,X-Trail (T31),SUV,AVTOMATSKI,DIEZEL,,6.0,131.0,96.0,1.598,https://www.avto.net/Ads/details.asp?id=17730246&display=Nissan%20X-Trail,Nissan X-Trail 1.6 DCI TEKNA X-TRONIC,2014,135000,14500.0,avtonet,18193.0,1829.0
21,Nissan,X-Trail,X-Trail (T30),SUV,ROČNI,DIEZEL,,6.0,136.0,100.0,2.184,https://www.avto.net/Ads/details.asp?id=17726112&display=Nissan%20X-Trail,Nissan X-Trail 2.2DCI COMFORT,2005,180000,3200.0,avtonet,18200.0,1829.0
22,Nissan,X-Trail,X-Trail (T30),SUV,ROČNI,DIEZEL,,6.0,136.0,100.0,2.184,https://www.avto.net/Ads/details.asp?id=17725851&display=Nissan%20X-Trail,Nissan X-Trail 2.2DCI COMFORT 2WD,2005,165123,6000.0,avtonet,18200.0,1829.0
23,Nissan,X-Trail,X-Trail (T32),SUV,ROČNI,DIEZEL,,6.0,131.0,96.0,1.598,https://www.avto.net/Ads/details.asp?id=17720558&display=Nissan%20X-Trail,Nissan X-Trail 1.6 DCI VISIA LED PANORAMA NAVI NAKUP BREZ POLOGA,2016,117430,15500.0,avtonet,18186.0,1829.0
24,Nissan,X-Trail,X-Trail (T30),SUV,ROČNI,BENCIN,,5.0,140.0,103.0,1.998,https://www.avto.net/Ads/details.asp?id=17716108&display=Nissan%20X-Trail,Nissan X-Trail 2.0 Comfort,2002,250000,2900.0,avtonet,18202.0,1829.0
25,Nissan,X-Trail,X-Trail (T32),SUV,ROČNI,DIEZEL,,6.0,150.0,110.0,1.749,https://www.avto.net/Ads/details.asp?id=17713298&display=Nissan%20X-Trail,Nissan X-Trail 1.7 dCi 4WD Tekna 7 SEDEŽEV,2019,113500,24375.0,avtonet,18183.0,1829.0
26,Nissan,X-Trail,X-Trail (T32),SUV,ROČNI,BENCIN,,6.0,163.0,120.0,1.618,https://www.avto.net/Ads/details.asp?id=17707230&display=Nissan%20X-Trail,Nissan X-Trail 1.6 DIG-T TEKNA,2018,69600,23830.0,avtonet,18179.0,1829.0
27,Nissan,X-Trail,X-Trail (T32),SUV,ROČNI,DIEZEL,,6.0,131.0,96.0,1.598,https://www.avto.net/Ads/details.asp?id=17697182&display=Nissan%20X-Trail,Nissan X-Trail 1.6 DCI VISIA,2015,170000,11900.0,avtonet,18186.0,1829.0
28,Nissan,X-Trail,X-Trail (T32),SUV,ROČNI,DIEZEL,,6.0,131.0,96.0,1.598,https://www.avto.net/Ads/details.asp?id=17695335&display=Nissan%20X-Trail,Nissan X-Trail 1.6 DCI 360 X-TRONIC,2016,131000,14900.0,avtonet,18186.0,1829.0
