,ime_znamke,ime_modela,ime_razlicice,tip_modela,menjalnik,vrsta_motorja,stevilo_vrat,stevilo_prestav,konjske_moci,kilovati,prostornina_motorja,povezava,naslov_oglasa,leto_izdelave,stevilo_kilometrov,cena,platforma,id_razlicice,id_modela
33,Porsche,911,,,AVTOMATSKI,BENCIN,,,476.0,350.0,3.8,https://www.avto.net/Ads/details.asp?id=17360080&display=Porsche%20911,Porsche 911 GT3 - SLOVENSKO VOZILO,2014,34919,129991.0,avtonet,,
34,Porsche,911,,,ROČNI,BENCIN,,,231.0,170.0,3.125,https://www.avto.net/Ads/details.asp?id=17357440&display=Porsche%20911,Porsche 911 930 Carrera 3.2,1986,231000,69999.0,avtonet,,
35,Porsche,911,,,ROČNI,BENCIN,,,480.0,353.0,3.6,https://www.avto.net/Ads/details.asp?id=17339448&display=Porsche%20911,Porsche 911 Turbo,2007,210000,83900.0,avtonet,,
36,Porsche,911,,,AVTOMATSKI,BENCIN,,,370.0,272.0,2.981,https://www.avto.net/Ads/details.asp?id=17295282&display=Porsche%20911,Porsche 911 3.0 CARRERA COUPE PDK,2016,122149,89911.0,avtonet,,
37,Porsche,911,,,AVTOMATSKI,BENCIN,,,370.0,272.0,2.981,https://www.avto.net/Ads/details.asp?id=17252409&display=Porsche%20911,Porsche 911 991.2 CARRERA COUPE PDK - PORSCHE APPROVED,2018,46900,99950.0,avtonet,,
38,Porsche,911,,,AVTOMATSKI,BENCIN,,,450.0,331.0,2.981,https://www.avto.net/Ads/details.asp?id=17229210&display=Porsche%20911,Porsche 911 3.0 CARRERA S COUPE PDK,2020,4345,165000.0,avtonet,,
39,Porsche,911,,,AVTOMATSKI,BENCIN,,,480.0,353.0,3.6,https://www.avto.net/Ads/details.asp?id=17222285&display=Porsche%20911,Porsche 911 997 CABRIO TURBO,2008,116463,84848.0,avtonet,,
40,Porsche,911,,,AVTOMATSKI,BENCIN,,,370.0,272.0,2.981,https://www.avto.net/Ads/details.asp?id=17174283&display=Porsche%20911,Porsche 911 CARRERA PDK-Športni izpuh-Bose-20COL-F1-Bixenon,2018,53490,103490.0,avtonet,,
41,Porsche,911,,,AVTOMATSKI,BENCIN,,,500.0,368.0,3.996,https://www.avto.net/Ads/details.asp?id=16983198&display=Porsche%20911,Porsche 911 4.0 GT3 RS - VIOLETA ,2017,21,269620.0,avtonet,,
42,Porsche,911,,,AVTOMATSKI,BENCIN,,,480.0,353.0,3.6,https://www.avto.net/Ads/details.asp?id=16803466&display=Porsche%20911,Porsche 911 Turbo,2008,198000,89000.0,avtonet,,
43,Porsche,911,,,AVTOMATSKI,BENCIN,,,355.0,261.0,3.824,https://www.avto.net/Ads/details.asp?id=16792597&display=Porsche%20911,Porsche 911 Carrera S Coupe kot nov,2004,111716,47999.0,avtonet,,
44,Porsche,911,,,AVTOMATSKI,BENCIN,,,286.0,210.0,3.6,https://www.avto.net/Ads/details.asp?id=16720122&display=Porsche%20911,Porsche 911 993 Carrera Coupe Varioram - kot novo,1996,139000,93000.0,avtonet,,
45,Porsche,911,,,ROČNI,BENCIN,,,300.0,221.0,3.387,https://www.avto.net/Ads/details.asp?id=16691552&display=Porsche%20911,Porsche 911 Carrera Coupe 996,1999,116700,30996.0,avtonet,,
46,Porsche,911,,,AVTOMATSKI,BENCIN,,,450.0,331.0,2.981,https://www.avto.net/Ads/details.asp?id=16509090&display=Porsche%20911,Porsche 911 Carrera S Coupe PDK PASM LED LIFT NAVI KAM,2019,17900,165920.0,avtonet,,
47,Porsche,911,,,AVTOMATSKI,BENCIN,,,349.0,257.0,3.436,https://www.avto.net/Ads/details.asp?id=16450239&display=Porsche%20911,Porsche 911 Carrera Coupe 20p PDC,2015,86600,83489.0,avtonet,,
48,Porsche,911,,,ROČNI,BENCIN,,,300.0,221.0,3.387,https://www.avto.net/Ads/details.asp?id=16313267&display=Porsche%20911,Porsche 911 Carrera 4 Coupe,2000,245000,26500.0,avtonet,,
49,Porsche,911,,,ROČNI,BENCIN,,,179.0,132.0,3.0,https://www.avto.net/Ads/details.asp?id=15789421&display=Porsche%20911,Porsche 911 SC,1980,160000,99880.0,avtonet,,
50,Porsche,911,,,ROČNI,BENCIN,,,179.0,132.0,2.994,https://www.avto.net/Ads/details.asp?id=15363860&display=Porsche%20911,Porsche 911 911 SC - Super Carrera,1978,4998,94900.0,avtonet,,
51,Porsche,911,,,ROČNI,BENCIN,,,320.0,235.0,3.596,https://www.avto.net/Ads/details.asp?id=13443121&display=Porsche%20911,Porsche 911 Carrera 996 4S Coupé,2004,145145,46996.0,avtonet,,
52,Porsche,911,,,ROČNI,BENCIN,,,320.0,235.0,3.6,https://www.avto.net/Ads/details.asp?id=17708352&display=Porsche%20911,Porsche 911 4S 996,2003,105000,42000.0,avtonet,,
53,Porsche,911,,,AVTOMATSKI,BENCIN,,,450.0,331.0,2.981,https://www.avto.net/Ads/details.asp?id=17773755&display=Porsche%20911,Porsche 911 3.0 CARRERA 4 S COUPE PDK Matrix ACC 360,2020,24022,159990.0,avtonet,,
54,Porsche,911,,,AVTOMATSKI,BENCIN,,,581.0,427.0,3.745,https://www.avto.net/Ads/details.asp?id=17771025&display=Porsche%20911,Porsche 911 TURBO-580KM-1-LASTNIK-SLO-PANOR-CHRONO-KAMERA-21C,2021,15766,218911.0,avtonet,,
55,Porsche,911,,,AVTOMATSKI,BENCIN,,,450.0,331.0,2.981,https://www.avto.net/Ads/details.asp?id=17768144&display=Porsche%20911,Porsche 911 CARRERA S COUPE PDK +LED PANORAMA SPORT CRONO...,2019,42019,150000.0,avtonet,,
56,Porsche,911,,,ROČNI,BENCIN,,,300.0,221.0,3.4,https://www.avto.net/Ads/details.asp?id=17767867&display=Porsche%20911,Porsche 911 ,1999,162000,23900.0,avtonet,,
57,Porsche,911,,,ROČNI,BENCIN,,,320.0,235.0,3.596,https://www.avto.net/Ads/details.asp?id=17766053&display=Porsche%20911,Porsche 911 Carrera 4 Coupe SLO,2002,157000,36996.0,avtonet,,
58,Porsche,911,,,AVTOMATSKI,BENCIN,,,650.0,478.0,3.745,https://www.avto.net/Ads/details.asp?id=17765669&display=Porsche%20911,Porsche 911 3.7 TURBO S COUPE PDK - SLOVENSKO VOZILO,2021,12927,254992.0,avtonet,,
59,Porsche,911,,,AVTOMATSKI,BENCIN,,,480.0,353.0,3.6,https://www.avto.net/Ads/details.asp?id=17765429&display=Porsche%20911,Porsche 911 TURBO AUT. BOSE,2006,186782,74990.0,avtonet,,
60,Porsche,911,,,ROČNI,BENCIN,,,355.0,261.0,3.824,https://www.avto.net/Ads/details.asp?id=17761171&display=Porsche%20911,Porsche 911 Carrera S Coupe,2005,109940,51980.0,avtonet,,
61,Porsche,911,,,ROČNI,BENCIN,,,325.0,239.0,3.596,https://www.avto.net/Ads/details.asp?id=17751849&display=Porsche%20911,Porsche 911 Carrera Coupe,2006,87000,44997.0,avtonet,,
62,Porsche,911,,,AVTOMATSKI,BENCIN,,,450.0,331.0,2.981,https://www.avto.net/Ads/details.asp?id=17747391&display=Porsche%20911,Porsche 911 3.0 CARRERA 4S COUPE PDK,2019,78600,115000.0,avtonet,,
63,Porsche,911,,,AVTOMATSKI,BENCIN,,,450.0,331.0,2.981,https://www.avto.net/Ads/details.asp?id=17746246&display=Porsche%20911,Porsche 911 3.0 CARRERA S Coupe PDK,2019,42000,145900.0,avtonet,,
64,Porsche,911,,,AVTOMATSKI,BENCIN,,,450.0,331.0,2.981,https://www.avto.net/Ads/details.asp?id=17742195&display=Porsche%20911,Porsche 911 3.0 CARRERA 4 S COUPE PDK,2019,15162,169900.0,avtonet,,
65,Porsche,911,,,AVTOMATSKI,BENCIN,,,450.0,331.0,2.981,https://www.avto.net/Ads/details.asp?id=17730842&display=Porsche%20911,Porsche 911 3.0 CARRERA 4 S COUPE  VSA OPREMA,2020,25000,185000.0,avtonet,,
66,Porsche,911,,,AVTOMATSKI,BENCIN,,,355.0,261.0,3.824,https://www.avto.net/Ads/details.asp?id=17709701&display=Porsche%20911,Porsche 911 Carrera S Coupe,2005,59000,38200.0,avtonet,,
67,Porsche,911,,,AVTOMATSKI,BENCIN,,,400.0,294.0,3.8,https://www.avto.net/Ads/details.asp?id=17703109&display=Porsche%20911,Porsche 911 Carrera S SLO PDK nekaramboliran,2012,86000,89000.0,avtonet,,
68,Porsche,911,,,AVTOMATSKI,BENCIN,,,650.0,478.0,3.745,https://www.avto.net/Ads/details.asp?id=17703073&display=Porsche%20911,Porsche 911 3.7 TURBO S COUPE-BURMESTER-ACC-LANE-SLO-GARANCIJA,2022,23887,282000.0,avtonet,,
69,Porsche,911,,,AVTOMATSKI,BENCIN,,,400.0,294.0,3.8,https://www.avto.net/Ads/details.asp?id=17679077&display=Porsche%20911,Porsche 911 Carrera S - SLOVENSKO VOZILO,2012,130878,78990.0,avtonet,,
70,Porsche,911,,,AVTOMATSKI,BENCIN,,,510.0,375.0,3.996,https://www.avto.net/Ads/details.asp?id=17667729&display=Porsche%20911,Porsche 911 4.0 GT3 PDK. ClubSport Paket. Carbon. Lift system,2021,4350,244900.0,avtonet,,
71,Porsche,911,,,ROČNI,BENCIN,,,355.0,261.0,3.824,https://www.avto.net/Ads/details.asp?id=17666013&display=Porsche%20911,Porsche 911 Carrera 4S Coupe,2008,77000,53900.0,avtonet,,
72,Porsche,911,,,ROČNI,BENCIN,,,125.0,92.0,2.2,https://www.avto.net/Ads/details.asp?id=17662063&display=Porsche%20911,Porsche 911 T C Coupe,1971,195000,26911.0,avtonet,,
73,Porsche,911,,,ROČNI,BENCIN,,,204.0,150.0,2.994,https://www.avto.net/Ads/details.asp?id=17640207&display=Porsche%20911,Porsche 911 SC,1982,168000,36911.0,avtonet,,
74,Porsche,911,,,AVTOMATSKI,BENCIN,,,650.0,478.0,3.745,https://www.avto.net/Ads/details.asp?id=17619622&display=Porsche%20911,Porsche 911 3.7-650KM-TURBO S COUPE-SLO-2.500KM-MAX-OPREMA-..,2022,2445,296885.0,avtonet,,
75,Porsche,911,,,AVTOMATSKI,BENCIN,,,385.0,283.0,2.981,https://www.avto.net/Ads/details.asp?id=17610732&display=Porsche%20911,Porsche 911 3.0 CARRERA COUPE PDK,2021,3000,121911.0,avtonet,,
76,Porsche,911,,,ROČNI,BENCIN,,,300.0,221.0,3.4,https://www.avto.net/Ads/details.asp?id=17514399&display=Porsche%20911,Porsche 911 996,1998,120000,28000.0,avtonet,,
77,Porsche,911,,,AVTOMATSKI,BENCIN,,,450.0,331.0,2.981,https://www.avto.net/Ads/details.asp?id=17411492&display=Porsche%20911,Porsche 911 3.0 CARRERA 4S COUPE PDK NIGHT VISION RADAR,2019,56112,145990.0,avtonet,,
78,Porsche,911,,,AVTOMATSKI,BENCIN,,,450.0,331.0,2.981,https://www.avto.net/Ads/details.asp?id=17408802&display=Porsche%20911,Porsche 911 3.0 CARRERA 4 GTS COUPE PDK,2018,58066,129991.0,avtonet,,
79,Porsche,911,,,AVTOMATSKI,BENCIN,,,450.0,331.0,2.981,https://www.avto.net/Ads/details.asp?id=17405180&display=Porsche%20911,Porsche 911 3.0 CARRERA S COUPE PDK,2020,20500,149800.0,avtonet,,
80,Porsche,911,,,ROČNI,BENCIN,,,204.0,150.0,2.994,https://www.avto.net/Ads/details.asp?id=17399114&display=Porsche%20911,Porsche 911 930 SC,1982,132000,69999.0,avtonet,,
81,Porsche,911,,,AVTOMATSKI,BENCIN,,,476.0,350.0,3.8,https://www.avto.net/Ads/details.asp?id=17360080&display=Porsche%20911,Porsche 911 GT3 - SLOVENSKO VOZILO,2014,34919,129991.0,avtonet,,
82,Porsche,911,,,ROČNI,BENCIN,,,231.0,170.0,3.125,https://www.avto.net/Ads/details.asp?id=17357440&display=Porsche%20911,Porsche 911 930 Carrera 3.2,1986,231000,69999.0,avtonet,,
83,Porsche,911,,,ROČNI,BENCIN,,,480.0,353.0,3.6,https://www.avto.net/Ads/details.asp?id=17339448&display=Porsche%20911,Porsche 911 Turbo,2007,210000,83900.0,avtonet,,
84,Porsche,911,,,AVTOMATSKI,BENCIN,,,370.0,272.0,2.981,https://www.avto.net/Ads/details.asp?id=17295282&display=Porsche%20911,Porsche 911 3.0 CARRERA COUPE PDK,2016,122149,89911.0,avtonet,,
85,Porsche,911,,,AVTOMATSKI,BENCIN,,,370.0,272.0,2.981,https://www.avto.net/Ads/details.asp?id=17252409&display=Porsche%20911,Porsche 911 991.2 CARRERA COUPE PDK - PORSCHE APPROVED,2018,46900,99950.0,avtonet,,
86,Porsche,911,,,AVTOMATSKI,BENCIN,,,450.0,331.0,2.981,https://www.avto.net/Ads/details.asp?id=17229210&display=Porsche%20911,Porsche 911 3.0 CARRERA S COUPE PDK,2020,4345,165000.0,avtonet,,
87,Porsche,911,,,AVTOMATSKI,BENCIN,,,480.0,353.0,3.6,https://www.avto.net/Ads/details.asp?id=17222285&display=Porsche%20911,Porsche 911 997 CABRIO TURBO,2008,116463,84848.0,avtonet,,
88,Porsche,911,,,AVTOMATSKI,BENCIN,,,370.0,272.0,2.981,https://www.avto.net/Ads/details.asp?id=17174283&display=Porsche%20911,Porsche 911 CARRERA PDK-Športni izpuh-Bose-20COL-F1-Bixenon,2018,53490,103490.0,avtonet,,
89,Porsche,911,,,AVTOMATSKI,BENCIN,,,500.0,368.0,3.996,https://www.avto.net/Ads/details.asp?id=16983198&display=Porsche%20911,Porsche 911 4.0 GT3 RS - VIOLETA ,2017,21,269620.0,avtonet,,
90,Porsche,911,,,AVTOMATSKI,BENCIN,,,480.0,353.0,3.6,https://www.avto.net/Ads/details.asp?id=16803466&display=Porsche%20911,Porsche 911 Turbo,2008,198000,89000.0,avtonet,,
91,Porsche,911,,,AVTOMATSKI,BENCIN,,,355.0,261.0,3.824,https://www.avto.net/Ads/details.asp?id=16792597&display=Porsche%20911,Porsche 911 Carrera S Coupe kot nov,2004,111716,47999.0,avtonet,,
92,Porsche,911,,,AVTOMATSKI,BENCIN,,,286.0,210.0,3.6,https://www.avto.net/Ads/details.asp?id=16720122&display=Porsche%20911,Porsche 911 993 Carrera Coupe Varioram - kot novo,1996,139000,93000.0,avtonet,,
93,Porsche,911,,,ROČNI,BENCIN,,,300.0,221.0,3.387,https://www.avto.net/Ads/details.asp?id=16691552&display=Porsche%20911,Porsche 911 Carrera Coupe 996,1999,116700,30996.0,avtonet,,
94,Porsche,911,,,AVTOMATSKI,BENCIN,,,450.0,331.0,2.981,https://www.avto.net/Ads/details.asp?id=16509090&display=Porsche%20911,Porsche 911 Carrera S Coupe PDK PASM LED LIFT NAVI KAM,2019,17900,165920.0,avtonet,,
95,Porsche,911,,,AVTOMATSKI,BENCIN,,,349.0,257.0,3.436,https://www.avto.net/Ads/details.asp?id=16450239&display=Porsche%20911,Porsche 911 Carrera Coupe 20p PDC,2015,86600,83489.0,avtonet,,
96,Porsche,911,,,ROČNI,BENCIN,,,300.0,221.0,3.387,https://www.avto.net/Ads/details.asp?id=16313267&display=Porsche%20911,Porsche 911 Carrera 4 Coupe,2000,245000,26500.0,avtonet,,
97,Porsche,911,,,ROČNI,BENCIN,,,179.0,132.0,3.0,https://www.avto.net/Ads/details.asp?id=15789421&display=Porsche%20911,Porsche 911 SC,1980,160000,99880.0,avtonet,,
98,Porsche,911,,,ROČNI,BENCIN,,,179.0,132.0,2.994,https://www.avto.net/Ads/details.asp?id=15363860&display=Porsche%20911,Porsche 911 911 SC - Super Carrera,1978,4998,94900.0,avtonet,,
99,Porsche,911,,,ROČNI,BENCIN,,,320.0,235.0,3.596,https://www.avto.net/Ads/details.asp?id=13443121&display=Porsche%20911,Porsche 911 Carrera 996 4S Coupé,2004,145145,46996.0,avtonet,,
100,Porsche,911 Cabriolet,,,AVTOMATSKI,BENCIN,,,325.0,239.0,3.596,https://www.avto.net/Ads/details.asp?id=17743637&display=Porsche%20911%20Cabriolet,Porsche 911 Cabriolet Carrera 4,2008,160000,55000.0,avtonet,,
101,Porsche,911 Cabriolet,,,AVTOMATSKI,BENCIN,,,320.0,235.0,3.596,https://www.avto.net/Ads/details.asp?id=17715384&display=Porsche%20911%20Cabriolet,Porsche 911 Cabriolet Carrera 4,2001,218000,37800.0,avtonet,,
102,Porsche,911 Cabriolet,,,AVTOMATSKI,BENCIN,,,650.0,478.0,3.745,https://www.avto.net/Ads/details.asp?id=17705783&display=Porsche%20911%20Cabriolet,Porsche 911 Cabriolet PORSCHE 911 Turbo S Cabriolet,2021,4900,298000.0,avtonet,,
103,Porsche,911 Cabriolet,968 Cabrio,SPREMENLJIV,ROČNI,BENCIN,,6.0,326.0,240.0,3.596,https://www.avto.net/Ads/details.asp?id=17663865&display=Porsche%20911%20Cabriolet,Porsche 911 Cabriolet Carrera 4,2004,119000,45000.0,avtonet,21553.0,2162.0
104,Porsche,911 Cabriolet,,,AVTOMATSKI,BENCIN,,,385.0,283.0,3.8,https://www.avto.net/Ads/details.asp?id=17635978&display=Porsche%20911%20Cabriolet,Porsche 911 Cabriolet Carrera 4S,2010,168000,59800.0,avtonet,,
105,Porsche,911 Cabriolet,,,AVTOMATSKI,BENCIN,,,480.0,353.0,3.6,https://www.avto.net/Ads/details.asp?id=17531605&display=Porsche%20911%20Cabriolet,Porsche 911 Cabriolet Turbo LEPO OHRANJEN VELIKO DODATNE OPREME,2009,115900,84990.0,avtonet,,
106,Porsche,911 Cabriolet,,,AVTOMATSKI,BENCIN,,,385.0,283.0,2.981,https://www.avto.net/Ads/details.asp?id=17497993&display=Porsche%20911%20Cabriolet,Porsche 911 Cabriolet 3.0-PDK-CABRIO-KAMERA-PASM-BOSE-PDLS-SPORT-EXST-21,2020,7252,149995.0,avtonet,,
107,Porsche,911 Cabriolet,,,AVTOMATSKI,BENCIN,,,480.0,353.0,3.6,https://www.avto.net/Ads/details.asp?id=17483760&display=Porsche%20911%20Cabriolet,Porsche 911 Cabriolet Turbo,2008,91000,89000.0,avtonet,,
108,Porsche,911 Cabriolet,968 Cabrio,SPREMENLJIV,ROČNI,BENCIN,,6.0,385.0,283.0,3.8,https://www.avto.net/Ads/details.asp?id=16971240&display=Porsche%20911%20Cabriolet,Porsche 911 Cabriolet Carrera S  ZELO LEP SAMO 30000 KM,2010,30000,69900.0,avtonet,21553.0,2162.0
109,Porsche,911 Cabriolet,,,AVTOMATSKI,BENCIN,,,300.0,221.0,3.6,https://www.avto.net/Ads/details.asp?id=16757306&display=Porsche%20911%20Cabriolet,Porsche 911 Cabriolet Carrera 996,1999,61000,27000.0,avtonet,,
110,Porsche,911 Cabriolet,,,AVTOMATSKI,BENCIN,,,450.0,331.0,2.981,https://www.avto.net/Ads/details.asp?id=16607837&display=Porsche%20911%20Cabriolet,Porsche 911 Cabriolet Carrera 4S  PDK ACC CHRONO ...,2019,39600,175680.0,avtonet,,
111,Porsche,911 Cabriolet,,,AVTOMATSKI,BENCIN,,,355.0,261.0,3.824,https://www.avto.net/Ads/details.asp?id=14705368&display=Porsche%20911%20Cabriolet,Porsche 911 Cabriolet 4S Coupé,2008,138000,59990.0,avtonet,,
112,Porsche,911 Targa,911 Targa 4 GTS (991),COUPÉ,ROČNI,BENCIN,,7.0,125.0,92.0,2.179,https://www.avto.net/Ads/details.asp?id=17679817&display=Porsche%20911%20Targa,Porsche 911 Targa T Concours dElégance OCENA 95 OD 100,1971,6000,148900.0,avtonet,21226.0,2081.0
